ASV_ID,Kingdom,Kingdom_confidence,Phylum,Phylum_confidence,Class,Class_confidence,Order,Order_confidence,Family,Family_confidence,Genus,Genus_confidence,Species,Species_confidence,Strand,Deepest_rank,Deepest_taxon,Accepted_taxonomy
ASV5,Fungi,1.00,Ascomycota,1.00,Leotiomycetes,0.96,Thelebolales,0.96,Thelebolaceae,0.96,,,,,+,Family,Thelebolaceae,"k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Thelebolales,f:Thelebolaceae"
ASV51,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV501,Fungi,1.00,Ascomycota,0.93,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV510,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Polyporales,1.00,Fomitopsidaceae,1.00,Postia,1.00,Postia_subcaesia,0.99,+,Species,Postia_subcaesia,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Fomitopsidaceae,g:Postia,s:Postia_subcaesia"
ASV511,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,0.92,Diaporthales,0.86,,,,,,,+,Order,Diaporthales,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales"
ASV512,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,0.97,,,,,,,,,+,Class,Agaricomycetes,"k:Fungi,p:Basidiomycota,c:Agaricomycetes"
ASV513,Fungi,1.00,Basidiomycota,1.00,Agaricostilbomycetes,1.00,Agaricostilbales,1.00,,,,,,,+,Order,Agaricostilbales,"k:Fungi,p:Basidiomycota,c:Agaricostilbomycetes,o:Agaricostilbales"
ASV514,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Hypocreales,0.99,Nectriaceae,0.99,Nectria,0.92,Nectria_coryli,0.92,+,Species,Nectria_coryli,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Nectria,s:Nectria_coryli"
ASV517,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Coniochaetales,1.00,Coniochaetaceae,1.00,,,,,+,Family,Coniochaetaceae,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Coniochaetales,f:Coniochaetaceae"
ASV519,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Hymenogastraceae,1.00,Hebeloma,1.00,Hebeloma_sinapizans,0.97,+,Species,Hebeloma_sinapizans,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Hymenogastraceae,g:Hebeloma,s:Hebeloma_sinapizans"
ASV52,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,0.88,Hypocreales,0.85,,,,,,,+,Order,Hypocreales,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales"
ASV520,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Physalacriaceae,0.99,Armillaria,0.99,,,+,Genus,Armillaria,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Physalacriaceae,g:Armillaria"
ASV521,Fungi,1.00,Basidiomycota,0.99,Tremellomycetes,0.94,Tremellales,0.92,,,,,,,+,Order,Tremellales,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales"
ASV522,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Xylariales,1.00,Diatrypaceae,1.00,,,,,+,Family,Diatrypaceae,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Diatrypaceae"
ASV523,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV515,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Chaetosphaeriales,1.00,,,Dendrophoma,1.00,Dendrophoma_cytisporoides,1.00,+,Species,Dendrophoma_cytisporoides,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Chaetosphaeriales,g:Dendrophoma,s:Dendrophoma_cytisporoides"
ASV524,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV525,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Polyporales,1.00,Polyporaceae,1.00,Lentinus,1.00,Lentinus_brumalis,1.00,+,Species,Lentinus_brumalis,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Polyporaceae,g:Lentinus,s:Lentinus_brumalis"
ASV518,Fungi,1.00,Basidiomycota,0.90,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV526,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV527,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV528,Fungi,1.00,Ascomycota,0.98,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV529,Fungi,1.00,Mucoromycota,1.00,Mucoromycetes,1.00,Mucorales,1.00,Mucoraceae,1.00,Mucor,1.00,,,+,Genus,Mucor,"k:Fungi,p:Mucoromycota,c:Mucoromycetes,o:Mucorales,f:Mucoraceae,g:Mucor"
ASV530,Fungi,1.00,Ascomycota,1.00,Pezizomycetes,1.00,Pezizales,1.00,Pyronemataceae,1.00,Scutellinia,1.00,,,+,Genus,Scutellinia,"k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales,f:Pyronemataceae,g:Scutellinia"
ASV531,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV533,Fungi,1.00,Basidiomycota,0.91,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV534,Fungi,1.00,,,,,,,,,,,,,-,Kingdom,Fungi,k:Fungi
ASV535,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Coniochaetales,0.92,Coniochaetaceae,0.92,,,,,+,Family,Coniochaetaceae,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Coniochaetales,f:Coniochaetaceae"
ASV536,Fungi,1.00,Basidiomycota,1.00,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV53,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Microascales,1.00,Microascaceae,0.97,Doratomyces,0.91,,,+,Genus,Doratomyces,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Microascales,f:Microascaceae,g:Doratomyces"
ASV537,Fungi,1.00,Mucoromycota,1.00,Mucoromycetes,1.00,Mucorales,1.00,Umbelopsidaceae,1.00,Umbelopsis,1.00,Umbelopsis_isabellina,0.97,+,Species,Umbelopsis_isabellina,"k:Fungi,p:Mucoromycota,c:Mucoromycetes,o:Mucorales,f:Umbelopsidaceae,g:Umbelopsis,s:Umbelopsis_isabellina"
ASV538,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.99,Mycosphaerellales,0.98,Mycosphaerellaceae,0.97,Ramularia,0.81,,,+,Genus,Ramularia,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Ramularia"
ASV539,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV532,Fungi,1.00,Ascomycota,0.98,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV54,Fungi,1.00,Mucoromycota,1.00,Mucoromycetes,1.00,Mucorales,1.00,Pilobolaceae,1.00,Pilobolus,1.00,Pilobolus_crystallinus,1.00,+,Species,Pilobolus_crystallinus,"k:Fungi,p:Mucoromycota,c:Mucoromycetes,o:Mucorales,f:Pilobolaceae,g:Pilobolus,s:Pilobolus_crystallinus"
ASV540,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV541,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV543,Fungi,1.00,Basidiomycota,0.94,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV544,Fungi,1.00,Basidiomycota,0.92,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV545,Fungi,1.00,Basidiomycota,1.00,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV547,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV548,Fungi,1.00,Basidiomycota,0.99,Tremellomycetes,0.83,Tremellales,0.82,,,,,,,+,Order,Tremellales,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales"
ASV549,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,1.00,Chaetothyriales,1.00,,,,,,,+,Order,Chaetothyriales,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"
ASV542,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV550,Fungi,1.00,Ascomycota,0.95,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV55,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Sordariales,1.00,Lasiosphaeriaceae,1.00,Cercophora,1.00,Cercophora_areolata,1.00,+,Species,Cercophora_areolata,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Cercophora,s:Cercophora_areolata"
ASV551,Fungi,1.00,Basidiomycota,1.00,Microbotryomycetes,1.00,Leucosporidiales,1.00,,,Leucosporidium,0.93,Leucosporidium_scottii,0.93,+,Species,Leucosporidium_scottii,"k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Leucosporidiales,g:Leucosporidium,s:Leucosporidium_scottii"
ASV546,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,0.98,Tremellales,0.98,,,,,,,+,Order,Tremellales,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales"
ASV552,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,1.00,Chaetothyriales,1.00,,,,,,,+,Order,Chaetothyriales,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"
ASV553,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Hypocreales,1.00,Hypocreaceae,0.87,,,,,+,Family,Hypocreaceae,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae"
ASV554,Fungi,1.00,Ascomycota,0.99,Sordariomycetes,0.89,,,,,,,,,+,Class,Sordariomycetes,"k:Fungi,p:Ascomycota,c:Sordariomycetes"
ASV556,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,0.99,Tremellales,0.99,Tremellaceae,0.99,Papiliotrema,0.94,Papiliotrema_flavescens,0.94,+,Species,Papiliotrema_flavescens,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae,g:Papiliotrema,s:Papiliotrema_flavescens"
ASV557,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,0.98,Hypocreales,0.98,Nectriaceae,0.98,Fusarium,0.90,,,+,Genus,Fusarium,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Nectriaceae,g:Fusarium"
ASV558,Fungi,1.00,Basidiomycota,1.00,Microbotryomycetes,0.90,Sporidiobolales,0.90,Sporidiobolaceae,0.90,Rhodotorula,0.90,Rhodotorula_sp._CCFEE_5628,0.82,+,Species,Rhodotorula_sp._CCFEE_5628,"k:Fungi,p:Basidiomycota,c:Microbotryomycetes,o:Sporidiobolales,f:Sporidiobolaceae,g:Rhodotorula,s:Rhodotorula_sp._CCFEE_5628"
ASV560,Fungi,1.00,Basidiomycota,0.88,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV56,Fungi,1.00,Basidiomycota,1.00,Cystobasidiomycetes,0.99,Cystobasidiales,0.99,Cystobasidiaceae,0.99,Cystobasidium,0.99,,,+,Genus,Cystobasidium,"k:Fungi,p:Basidiomycota,c:Cystobasidiomycetes,o:Cystobasidiales,f:Cystobasidiaceae,g:Cystobasidium"
ASV561,Fungi,1.00,Ascomycota,0.96,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV555,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Mycosphaerellales,1.00,Mycosphaerellaceae,1.00,Septoria,0.94,Septoria_lycopersici_var._lycopersici,0.93,+,Species,Septoria_lycopersici_var._lycopersici,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales,f:Mycosphaerellaceae,g:Septoria,s:Septoria_lycopersici_var._lycopersici"
ASV562,Fungi,1.00,Basidiomycota,0.88,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV563,Fungi,1.00,Ascomycota,1.00,Leotiomycetes,1.00,Helotiales,1.00,Sclerotiniaceae,1.00,,,,,+,Family,Sclerotiniaceae,"k:Fungi,p:Ascomycota,c:Leotiomycetes,o:Helotiales,f:Sclerotiniaceae"
ASV564,Fungi,1.00,Ascomycota,0.88,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV559,Fungi,1.00,Mucoromycota,1.00,Mucoromycetes,1.00,Mucorales,1.00,Lichtheimiaceae,1.00,Rhizomucor,1.00,Rhizomucor_pusillus,1.00,+,Species,Rhizomucor_pusillus,"k:Fungi,p:Mucoromycota,c:Mucoromycetes,o:Mucorales,f:Lichtheimiaceae,g:Rhizomucor,s:Rhizomucor_pusillus"
ASV565,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV566,Fungi,1.00,Basidiomycota,1.00,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV567,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Cortinariaceae,1.00,Cortinarius,1.00,Cortinarius_percomis,1.00,+,Species,Cortinarius_percomis,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Cortinariaceae,g:Cortinarius,s:Cortinarius_percomis"
ASV569,Fungi,1.00,Ascomycota,0.99,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV570,Fungi,1.00,Basidiomycota,0.89,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV57,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Hypocreales,0.99,,,,,,,+,Order,Hypocreales,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales"
ASV573,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV572,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,1.00,,,,,,,,,+,Class,Tremellomycetes,"k:Fungi,p:Basidiomycota,c:Tremellomycetes"
ASV574,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.88,Mycosphaerellales,0.82,,,,,,,+,Order,Mycosphaerellales,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Mycosphaerellales"
ASV575,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Russulales,1.00,Auriscalpiaceae,1.00,Lentinellus,1.00,,,+,Genus,Lentinellus,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Russulales,f:Auriscalpiaceae,g:Lentinellus"
ASV576,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,0.99,Chaetothyriales,0.99,Herpotrichiellaceae,0.99,Phaeococcomyces,0.99,,,+,Genus,Phaeococcomyces,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales,f:Herpotrichiellaceae,g:Phaeococcomyces"
ASV577,Fungi,1.00,Ascomycota,0.91,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV568,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,,,,,,,,,+,Class,Dothideomycetes,"k:Fungi,p:Ascomycota,c:Dothideomycetes"
ASV578,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,1.00,Pleosporales,0.96,Lophiostomataceae,0.89,Lophiostoma,0.89,Lophiostoma_corticola,0.89,+,Species,Lophiostoma_corticola,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Lophiostomataceae,g:Lophiostoma,s:Lophiostoma_corticola"
ASV579,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Xylariales,0.97,Diatrypaceae,0.90,,,,,+,Family,Diatrypaceae,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Diatrypaceae"
ASV58,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV571,Fungi,1.00,Ascomycota,0.87,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV580,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,0.84,Diaporthales,0.84,Diaporthaceae,0.84,Diaporthe,0.84,Diaporthe_eres,0.84,+,Species,Diaporthe_eres,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Diaporthaceae,g:Diaporthe,s:Diaporthe_eres"
ASV581,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,1.00,Eurotiales,1.00,Trichocomaceae,1.00,Penicillium,1.00,,,+,Genus,Penicillium,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Eurotiales,f:Trichocomaceae,g:Penicillium"
ASV583,Fungi,1.00,Ascomycota,1.00,Saccharomycetes,1.00,Saccharomycetales,1.00,Saccharomycetaceae,0.97,Candida,0.97,Candida_sake,0.97,-,Species,Candida_sake,"k:Fungi,p:Ascomycota,c:Saccharomycetes,o:Saccharomycetales,f:Saccharomycetaceae,g:Candida,s:Candida_sake"
ASV586,Fungi,1.00,Basidiomycota,1.00,Agaricostilbomycetes,0.84,Spiculogloeales,0.84,Spiculogloeaceae,0.84,Phyllozyma,0.84,Phyllozyma_aceris,0.84,+,Species,Phyllozyma_aceris,"k:Fungi,p:Basidiomycota,c:Agaricostilbomycetes,o:Spiculogloeales,f:Spiculogloeaceae,g:Phyllozyma,s:Phyllozyma_aceris"
ASV585,Fungi,1.00,Basidiomycota,0.98,Agaricostilbomycetes,0.96,Agaricostilbales,0.96,Chionosphaeraceae,0.94,Kurtzmanomyces,0.91,Kurtzmanomyces_sp._CBS_12709,0.83,+,Species,Kurtzmanomyces_sp._CBS_12709,"k:Fungi,p:Basidiomycota,c:Agaricostilbomycetes,o:Agaricostilbales,f:Chionosphaeraceae,g:Kurtzmanomyces,s:Kurtzmanomyces_sp._CBS_12709"
ASV587,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Hypocreales,1.00,Hypocreaceae,1.00,Hypocrea,1.00,Hypocrea_gelatinosa,1.00,+,Species,Hypocrea_gelatinosa,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Hypocreales,f:Hypocreaceae,g:Hypocrea,s:Hypocrea_gelatinosa"
ASV589,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Boletales,1.00,Boletaceae,1.00,,,,,+,Family,Boletaceae,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Boletales,f:Boletaceae"
ASV59,Fungi,1.00,Ascomycota,1.00,Ascomycota_class_incertae_sedis,1.00,Ascomycota_order_incertae_sedis,1.00,Pseudeurotiaceae,1.00,Pseudogymnoascus,1.00,Pseudogymnoascus_pannorum,1.00,+,Species,Pseudogymnoascus_pannorum,"k:Fungi,p:Ascomycota,c:Ascomycota_class_incertae_sedis,o:Ascomycota_order_incertae_sedis,f:Pseudeurotiaceae,g:Pseudogymnoascus,s:Pseudogymnoascus_pannorum"
ASV590,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Psathyrellaceae,1.00,Coprinellus,1.00,Coprinellus_xanthothrix,0.99,+,Species,Coprinellus_xanthothrix,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinellus,s:Coprinellus_xanthothrix"
ASV584,Fungi,1.00,Ascomycota,1.00,Dothideomycetes,0.94,Pleosporales,0.94,Pleosporales_incertae_sedis,0.94,Paraconiothyrium,0.87,,,+,Genus,Paraconiothyrium,"k:Fungi,p:Ascomycota,c:Dothideomycetes,o:Pleosporales,f:Pleosporales_incertae_sedis,g:Paraconiothyrium"
ASV591,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,,,,,,,+,Order,Agaricales,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales"
ASV592,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Thelephorales,1.00,Thelephoraceae,1.00,Tomentella,1.00,Tomentella_sp.,1.00,+,Species,Tomentella_sp.,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Thelephorales,f:Thelephoraceae,g:Tomentella,s:Tomentella_sp."
ASV593,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV588,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV594,Fungi,1.00,Ascomycota,0.99,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV595,Fungi,1.00,Ascomycota,0.97,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV596,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Polyporales,1.00,Sistotremataceae,1.00,Trechispora,1.00,Trechispora_sp.,0.83,+,Species,Trechispora_sp.,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Polyporales,f:Sistotremataceae,g:Trechispora,s:Trechispora_sp."
ASV598,Fungi,1.00,Ascomycota,1.00,Eurotiomycetes,1.00,Chaetothyriales,1.00,,,,,,,+,Order,Chaetothyriales,"k:Fungi,p:Ascomycota,c:Eurotiomycetes,o:Chaetothyriales"
ASV599,Fungi,1.00,Ascomycota,0.99,Ascomycota_class_incertae_sedis,0.96,Ascomycota_order_incertae_sedis,0.96,Ascomycota_family_incertae_sedis,0.96,Dendryphion,0.96,,,+,Genus,Dendryphion,"k:Fungi,p:Ascomycota,c:Ascomycota_class_incertae_sedis,o:Ascomycota_order_incertae_sedis,f:Ascomycota_family_incertae_sedis,g:Dendryphion"
ASV6,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,1.00,Cystofilobasidiales,1.00,Mrakiaceae,1.00,Tausonia,1.00,Tausonia_pullulans,1.00,+,Species,Tausonia_pullulans,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Cystofilobasidiales,f:Mrakiaceae,g:Tausonia,s:Tausonia_pullulans"
ASV600,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,0.94,Tremellales,0.94,,,,,,,+,Order,Tremellales,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales"
ASV601,Fungi,1.00,Ascomycota,0.94,Sordariomycetes,0.85,,,,,,,,,+,Class,Sordariomycetes,"k:Fungi,p:Ascomycota,c:Sordariomycetes"
ASV602,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,0.80,Diaporthales,0.80,Diaporthaceae,0.80,Diaporthe,0.80,Diaporthe_cf._nobilis,0.80,+,Species,Diaporthe_cf._nobilis,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Diaporthales,f:Diaporthaceae,g:Diaporthe,s:Diaporthe_cf._nobilis"
ASV597,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,0.99,Tremellales,0.99,Tremellaceae,0.98,Bulleribasidium,0.98,Bulleribasidium_oberjochense,0.98,+,Species,Bulleribasidium_oberjochense,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae,g:Bulleribasidium,s:Bulleribasidium_oberjochense"
ASV603,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Strophariaceae,1.00,Stropharia,1.00,Stropharia_aeruginosa,0.83,+,Species,Stropharia_aeruginosa,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Strophariaceae,g:Stropharia,s:Stropharia_aeruginosa"
ASV604,Fungi,1.00,Ascomycota,0.89,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV605,Fungi,1.00,Basidiomycota,1.00,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV60,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,1.00,Sordariales,1.00,Lasiosphaeriaceae,1.00,Podospora,1.00,Podospora_longicollis,1.00,+,Species,Podospora_longicollis,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Sordariales,f:Lasiosphaeriaceae,g:Podospora,s:Podospora_longicollis"
ASV606,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Physalacriaceae,0.99,Armillaria,0.99,,,+,Genus,Armillaria,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Physalacriaceae,g:Armillaria"
ASV607,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,1.00,Tremellales,1.00,Tremellaceae,0.98,,,,,+,Family,Tremellaceae,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Tremellales,f:Tremellaceae"
ASV609,Fungi,1.00,Ascomycota,1.00,Pezizomycetes,0.97,Pezizales,0.97,,,,,,,+,Order,Pezizales,"k:Fungi,p:Ascomycota,c:Pezizomycetes,o:Pezizales"
ASV611,Fungi,1.00,Ascomycota,1.00,Sordariomycetes,0.99,Xylariales,0.97,Diatrypaceae,0.91,,,,,+,Family,Diatrypaceae,"k:Fungi,p:Ascomycota,c:Sordariomycetes,o:Xylariales,f:Diatrypaceae"
ASV610,Fungi,1.00,Basidiomycota,1.00,,,,,,,,,,,+,Phylum,Basidiomycota,"k:Fungi,p:Basidiomycota"
ASV612,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Agaricaceae,1.00,Coprinus,1.00,Coprinus_foetidellus,1.00,+,Species,Coprinus_foetidellus,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Agaricaceae,g:Coprinus,s:Coprinus_foetidellus"
ASV614,Fungi,1.00,Ascomycota,1.00,,,,,,,,,,,+,Phylum,Ascomycota,"k:Fungi,p:Ascomycota"
ASV615,Fungi,1.00,Basidiomycota,1.00,Tremellomycetes,1.00,Filobasidiales,1.00,Piskurozymaceae,1.00,Piskurozyma,1.00,,,-,Genus,Piskurozyma,"k:Fungi,p:Basidiomycota,c:Tremellomycetes,o:Filobasidiales,f:Piskurozymaceae,g:Piskurozyma"
ASV616,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
ASV61,Fungi,1.00,Basidiomycota,1.00,Agaricomycetes,1.00,Agaricales,1.00,Psathyrellaceae,1.00,Coprinopsis,1.00,Coprinopsis_stercorea,0.94,+,Species,Coprinopsis_stercorea,"k:Fungi,p:Basidiomycota,c:Agaricomycetes,o:Agaricales,f:Psathyrellaceae,g:Coprinopsis,s:Coprinopsis_stercorea"
ASV619,Fungi,1.00,,,,,,,,,,,,,+,Kingdom,Fungi,k:Fungi
